created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:29:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#,0.0,0.0,en,0,,Calikev02,10,62,,,,"California, USA"
Fri Jun 18 22:29:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",W,0.0,0.0,en,7,10.0,LotusLotfy,96,310,,,,
Fri Jun 18 22:29:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,107,46.0,msaigopal,1131,1577,,,,Hyderabad
Fri Jun 18 22:29:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",C,0.0,0.0,en,3,1.0,SoloKeki,1063,830,False,,,
Fri Jun 18 22:29:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,1,1.0,DougFoley6,1819,2652,False,,,Colorado 
Fri Jun 18 22:29:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,0,,freeddeplorable,965,4032,,,,United States
Fri Jun 18 22:29:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D,0.0,0.0,en,430,274.0,dilf_enthusiast,174,247,False,,,
Fri Jun 18 22:29:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",o,0.0,0.0,en,0,,GD_Fraser,653,1191,,,,BrisVegas
Fri Jun 18 22:29:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",T,0.0,0.0,en,657,324.0,Jdabanchpena,9463,1934,,,,Chile
Fri Jun 18 22:30:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",h,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:30:02 +0000 2021,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",i,0.0,0.0,en,0,,MinorityHealth,71602,1013,False,,,"Washington, D.C."
Fri Jun 18 22:30:10 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",s,0.0,0.0,en,0,,Aboriginal_Link,4715,2349,False,,,Canada
Fri Jun 18 22:30:12 +0000 2021,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>", ,0.0,0.0,en,0,1.0,monitor_PH,1554,92,,,,
Fri Jun 18 22:30:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b,0.0,0.0,en,2,1.0,Nutellastaan,862,861,,,,At Home
Fri Jun 18 22:30:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",u,0.0,0.0,en,0,,andywattoes,304,76,,,,Galt's Gulch
Fri Jun 18 22:30:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",s,0.0,0.0,en,430,275.0,BergamOhJones,553,517,False,,,
Fri Jun 18 22:30:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,0,,KyleMcnease,93,259,,,,
Fri Jun 18 22:30:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,658,325.0,nbody6,3424,1003,,,,"Santiago, Chile"
Fri Jun 18 22:30:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",o,0.0,0.0,en,951,536.0,tundesji,131,641,,,,Ibadan Nigeria
Fri Jun 18 22:31:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,109,47.0,DrAmbasana,18,53,,,,
Fri Jun 18 22:32:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A,0.0,0.0,en,54,8.0,MaureenPrender4,85,513,,,,
Fri Jun 18 22:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",t,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",l,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:32:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,34,24.0,dbs1128,158,118,,,,
Fri Jun 18 22:32:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,109,26.0,somesaykat,319,1742,,,,"Johannesburg, South Africa"
Fri Jun 18 22:33:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,149,81.0,aarmel,87,356,,,,Melbourne
Fri Jun 18 22:33:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,4,1.0,MarkSmi75510649,64,8,,,,
Fri Jun 18 22:33:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,488,247.0,AprilMay001,434,713,,,,
Fri Jun 18 22:33:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,10,2.0,HoughtonRachel,1477,2199,,,,"Nottingham, England"
Fri Jun 18 22:33:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",o,0.0,0.0,en,431,276.0,Y00NBERRIE,427,493,False,,,she/her
Fri Jun 18 22:33:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d,0.0,0.0,en,0,,DemsForUSA,2602,2486,,,,
Fri Jun 18 22:33:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,0,,racheyy_wood,400,1919,,,,
Fri Jun 18 22:34:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",y,0.0,0.0,en,0,,estrellafeliz16,23,187,,,,
Fri Jun 18 22:34:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",!,0.0,0.0,en,2,2.0,georgedamilola4,6,121,False,,,
Fri Jun 18 22:34:13 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>", ,0.0,0.0,en,2,3.0,viralvideovlogs,6856,4581,False,,,കേരളം
Fri Jun 18 22:34:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",R,0.0,0.0,en,5,4.0,seekdivinetruth,4848,3991,,,,SHE/HER #WeAreOne #Peace #Love
Fri Jun 18 22:34:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,0,1.0,GOD_BLESS_PATS,188,442,,,,
Fri Jun 18 22:34:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m,0.0,0.0,en,0,,Stephen28954013,12,26,,,,
Fri Jun 18 22:34:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,431,277.0,spelloelisabeth,393,199,False,,,uruguay
Fri Jun 18 22:34:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",m,0.0,0.0,en,135,31.0,EzraKahan,2046,635,False,,,"Old Normal in Quebec, Canada"
Fri Jun 18 22:34:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b,0.0,0.0,en,3,2.0,SikhFamilyCtr,454,202,,,,
Fri Jun 18 22:35:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,490,248.0,LuluThomas56,21,63,,,,
Fri Jun 18 22:35:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",r,0.0,0.0,en,66,24.0,ClaireB89785224,23,60,,,,
Fri Jun 18 22:35:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",",",0.0,0.0,en,431,278.0,speIIbelle,633,696,False,,,she / her 🇨🇦
Fri Jun 18 22:35:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,Alavei1,66,116,False,,,
Fri Jun 18 22:35:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,432,279.0,bfIykoo,517,650,False,,,any pronouns
Fri Jun 18 22:35:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",h,0.0,0.0,en,388,289.0,DrThomasPaul,59693,53932,,,,Los Angeles. NYC. Skype/Zoom
Fri Jun 18 22:35:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,432,280.0,lwtftjustice,2867,2029,False,,,Louis' follow / she/her
Fri Jun 18 22:36:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,433,281.0,tyician,249,288,False,,,
Fri Jun 18 22:36:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",e,0.0,0.0,en,0,,EzraKahan,2046,635,,,,"Old Normal in Quebec, Canada"
Fri Jun 18 22:36:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,128,76.0,AzulBlanco111,11,207,,,,
Fri Jun 18 22:36:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,594,669.0,crushthebigots,31161,28851,,,,"Orlando, FL/Madison, WI"
Fri Jun 18 22:36:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",r,0.0,0.0,en,434,282.0,cto_maverick,4974,5478,False,,,dublin
Fri Jun 18 22:36:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,44,31.0,Quadman22,1656,4139,,,,"EL Dorado Hills, Ca."
Fri Jun 18 22:36:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,0,,VeganBobCat,39,98,,,,
Fri Jun 18 22:36:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,0.0,0.0,en,81,11.0,PeterHorby,10510,147,,,,
Fri Jun 18 22:36:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,389,290.0,ClichyRose3,846,1140,,,,Earth 
Fri Jun 18 22:36:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,13,11.0,DrBrighton4,277,2170,,,,Cuba @ University Of Cuba
Fri Jun 18 22:36:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,72,46.0,Tidoggg,76,82,,,,
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",s,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",y,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,0,,funkneekirk,1476,1441,False,,,South Africa
Fri Jun 18 22:37:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",w,0.0,0.0,en,435,283.0,kevinruddvevo,1860,541,False,,,
Fri Jun 18 22:37:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,8,7.0,bukolaiji,536,3429,,,,"Lagos, Nigeria"
Fri Jun 18 22:37:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",y,0.0,0.0,en,658,326.0,jeanvegamorales,1761,258,,,,
Fri Jun 18 22:37:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,594,668.0,tenuMina,139,63,,,,Silicon Valley
Fri Jun 18 22:37:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,398,104.0,EmaSeren,37,213,,,,
Fri Jun 18 22:37:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,391,292.0,paradise_joanne,473,487,,,,New York and Florida
Fri Jun 18 22:38:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",o,0.0,0.0,en,91,32.0,Dyncymraeg2,435,476,,,,Australia
Fri Jun 18 22:38:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,0,,wewereimmortal,49,470,,,,The Hamburg Syndrome
Fri Jun 18 22:38:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",f,0.0,0.0,en,26,7.0,Brown_SPH,7727,837,False,,,"Providence, RI"
Fri Jun 18 22:38:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,0,,gurdipsahota,1018,2683,,,,"Surrey, BC, Canada"
Fri Jun 18 22:38:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,491,249.0,tcmurray,19656,5251,,,,"London, UK"
Fri Jun 18 22:38:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d,0.0,0.0,en,76,46.0,ZayasTabio,348,127,,,,
Fri Jun 18 22:38:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,18,3.0,Wendy1deGroot,600,650,,,,
Fri Jun 18 22:38:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,2,2.0,nnp_bc,5550,2839,,,,"British Columbia, Canada"
Fri Jun 18 22:38:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,436,284.0,mustangidahumi1,176,602,False,,,
Fri Jun 18 22:39:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#,0.0,0.0,en,81,12.0,clifford0584,4370,4312,,,,"Manchester, England"
Fri Jun 18 22:39:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",C,0.0,0.0,en,438,286.0,namikahani_,845,747,False,,,Free Palestine
Fri Jun 18 22:39:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",O,0.0,0.0,en,1587,904.0,scott48_scott,62,64,,,,United States
Fri Jun 18 22:40:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",V,0.0,0.0,en,391,293.0,BastiaanFff,766,2171,,,,
Fri Jun 18 22:40:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I,0.0,0.0,en,441,287.0,Ihebchaourar1,50,87,False,,,
Fri Jun 18 22:40:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",D,0.0,0.0,en,1,2.0,niqui_nuqui,1071,2168,,,,"New Hampton, NH"
Fri Jun 18 22:40:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0.0,0.0,en,0,2.0,MarcusGMay1,589,5011,,,,United States
Fri Jun 18 22:40:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",9,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:40:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,a_ha256,3419,5001,,,,Nva Kampala Uganda
Fri Jun 18 22:40:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",v,0.0,0.0,en,441,289.0,STARKlNDUSTR1ES,376,260,False,,,sheith stony xuexiao endhawks
Fri Jun 18 22:41:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,19,14.0,redcrossny,14853,2768,,,,"520 W 49th St, New York, NY"
Fri Jun 18 22:41:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",c,0.0,0.0,en,0,,johnnyboy_8,1559,2243,,,,"Surfers Paradise,Qld Australia"
Fri Jun 18 22:41:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",c,0.0,0.0,en,0,,ClimatismBlog,5393,1013,False,,,
Fri Jun 18 22:41:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i,0.0,0.0,en,444,239.0,2020Blackstone,783,3234,False,,,
Fri Jun 18 22:41:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,1588,904.0,johnenglert8787,94,162,,,,
Fri Jun 18 22:42:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",e,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:42:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>", ,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 22:42:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,25,8.0,LittleGardiner,1850,389,,,,"Toronto, Ontario"
Fri Jun 18 22:42:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",e,0.0,0.0,en,105,91.0,BoojaSnow,85,49,,,,
Fri Jun 18 22:43:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,172,114.0,MassHealthOA,59,96,,,,
Fri Jun 18 22:43:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",r,0.0,0.0,en,595,671.0,LeslieD34089992,1,36,,,,
Fri Jun 18 22:43:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,483,289.0,kevinmccrarynyc,64,195,,,,"East Quogue, NY"
Fri Jun 18 22:43:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",y,0.0,0.0,en,0,,megsd_23,130,137,False,,,Canada
Fri Jun 18 22:43:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",o,0.0,0.0,en,0,,ClimatismBlog,5393,1013,False,,,
Fri Jun 18 22:43:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",u,0.0,0.0,en,0,,KrauseForIowa,38988,40750,,,,Iowa
Fri Jun 18 22:43:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",:,0.0,0.0,en,494,250.0,cvhdavidblues,772,2344,,,,"London, England"
Fri Jun 18 22:43:36 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>", ,0.0,0.0,en,242,53.0,HenshawLinda,311,240,,,,Mississauga
Fri Jun 18 22:43:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,884,287.0,propanegirl1964,2241,4162,,,,Florida
Fri Jun 18 22:43:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","
",0.0,0.0,en,48,18.0,malhcan,118,440,,,,
Fri Jun 18 22:44:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",🔍,0.0,0.0,en,495,251.0,EnleitenedDoc,96,458,,,,"Berlin, Germany"
Fri Jun 18 22:44:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,173,115.0,YvetteJacqR,20156,20555,,,,"Stony Brook, NY"
Fri Jun 18 22:45:02 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",S,0.0,0.0,en,0,,WickedPrepping,807,377,False,,,
Fri Jun 18 22:45:08 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",e,0.0,0.0,en,0,,theTiser,140162,195,False,,,"Adelaide, South Australia"
Fri Jun 18 22:45:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,6,5.0,JFP59807910,393,405,,,,Getafe
Fri Jun 18 22:45:30 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",r,0.0,0.0,en,6,6.0,viralvideovlogs,6855,4581,,,,കേരളം
Fri Jun 18 22:45:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",c,0.0,0.0,en,484,290.0,icemanfx,61,110,,,,
Fri Jun 18 22:45:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",h,0.0,0.0,en,113,55.0,betti0864,102,191,,,,Belgien
Fri Jun 18 22:45:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,425,132.0,9carol3,2181,5001,,,,
Fri Jun 18 22:45:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",h,0.0,0.0,en,149,82.0,donaupiratin,1449,2513,,,,Ylum
Fri Jun 18 22:46:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,886,288.0,sgschade,4861,3544,,,,"Providence, RI"
Fri Jun 18 22:46:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,447,290.0,nahhstfuwtf,24,97,False,,,
Fri Jun 18 22:46:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",p,0.0,0.0,en,15,8.0,RicardLopez123,1016,4997,,,,"Barcelona, España"
Fri Jun 18 22:47:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,0,,OGAride,1105,659,False,,,
Fri Jun 18 22:47:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",:,0.0,0.0,en,0,,daveskariuki,355,2090,,,,"Nairobi, Kenya"
Fri Jun 18 22:47:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",/,0.0,0.0,en,0,,suezeecue,8251,3143,,,,
Fri Jun 18 22:47:13 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",/,0.0,0.0,en,0,1.0,viralvideovlogs,6855,4581,,,,കേരളം
Fri Jun 18 22:47:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,0,1.0,OGAride,1105,659,,,,
